2016-01-25 15:17:06.084 1453735026084 Acceleration x: 0.00384521484375 g, y: 0.04144287109375 g, z: 0.95611572265625 g Gyro x: 3.117828369140625 g, y: 6.602020263671875 g, z: -1.42059326171875 g Magnet x: -0.1199951171875 G, y: 0.1568603515625 G, z: -0.3006591796875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.105 1453735026105 Acceleration x: 0.001953125 g, y: 0.04248046875 g, z: 0.95709228515625 g Gyro x: 3.207550048828125 g, y: 6.71417236328125 g, z: -1.2860107421875 g Magnet x: -0.1199951171875 G, y: 0.1568603515625 G, z: -0.3006591796875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.150 1453735026150 Acceleration x: 0.001708984375 g, y: 0.04229736328125 g, z: 0.95916748046875 g Gyro x: 3.297271728515625 g, y: 6.557159423828125 g, z: -1.517791748046875 g Magnet x: -0.1199951171875 G, y: 0.1568603515625 G, z: -0.2969970703125 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.194 1453735026195 Acceleration x: 0.0028076171875 g, y: 0.0416259765625 g, z: 0.95965576171875 g Gyro x: 3.2598876953125 g, y: 6.721649169921875 g, z: -1.375732421875 g Magnet x: -0.1214599609375 G, y: 0.1632080078125 G, z: -0.2969970703125 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.225 1453735026225 Acceleration x: 0.0030517578125 g, y: 0.04217529296875 g, z: 0.96002197265625 g Gyro x: 3.2598876953125 g, y: 6.56463623046875 g, z: -1.2860107421875 g Magnet x: -0.1214599609375 G, y: 0.1632080078125 G, z: -0.2969970703125 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.254 1453735026254 Acceleration x: 0.00244140625 g, y: 0.0426025390625 g, z: 0.96099853515625 g Gyro x: 3.192596435546875 g, y: 6.57958984375 g, z: -1.428070068359375 g Magnet x: -0.1220703125 G, y: 0.160400390625 G, z: -0.299560546875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.272 1453735026272 Acceleration x: 0.00250244140625 g, y: 0.0408935546875 g, z: 0.96160888671875 g Gyro x: 3.39447021484375 g, y: 6.646881103515625 g, z: -1.353302001953125 g Magnet x: -0.1220703125 G, y: 0.160400390625 G, z: -0.299560546875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.288 1453735026288 Acceleration x: 0.001953125 g, y: 0.04107666015625 g, z: 0.9605712890625 g Gyro x: 3.2000732421875 g, y: 6.706695556640625 g, z: -1.4056396484375 g Magnet x: -0.1220703125 G, y: 0.160400390625 G, z: -0.299560546875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.304 1453735026304 Acceleration x: 0.00311279296875 g, y: 0.04254150390625 g, z: 0.9615478515625 g Gyro x: 3.1402587890625 g, y: 6.407623291015625 g, z: -1.353302001953125 g Magnet x: -0.1220703125 G, y: 0.160400390625 G, z: -0.299560546875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.320 1453735026320 Acceleration x: 0.0020751953125 g, y: 0.04205322265625 g, z: 0.96051025390625 g Gyro x: 3.357086181640625 g, y: 6.646881103515625 g, z: -1.5252685546875 g Magnet x: -0.1220703125 G, y: 0.160400390625 G, z: -0.299560546875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.346 1453735026346 Acceleration x: 0.00311279296875 g, y: 0.04229736328125 g, z: 0.9609375 g Gyro x: 3.33465576171875 g, y: 6.676788330078125 g, z: -1.532745361328125 g Magnet x: -0.1220703125 G, y: 0.160400390625 G, z: -0.299560546875 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.367 1453735026367 Acceleration x: 0.0025634765625 g, y: 0.04180908203125 g, z: 0.9598388671875 g Gyro x: 3.162689208984375 g, y: 6.706695556640625 g, z: -1.39068603515625 g Magnet x: -0.1165771484375 G, y: 0.165771484375 G, z: -0.293212890625 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.405 1453735026405 Acceleration x: 0.001953125 g, y: 0.04254150390625 g, z: 0.9627685546875 g Gyro x: 3.4991455078125 g, y: 6.602020263671875 g, z: -1.443023681640625 g Magnet x: -0.1165771484375 G, y: 0.165771484375 G, z: -0.293212890625 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.422 1453735026422 Acceleration x: 0.002685546875 g, y: 0.0416259765625 g, z: 0.96405029296875 g Gyro x: 3.15521240234375 g, y: 6.587066650390625 g, z: -1.4056396484375 g Magnet x: -0.1165771484375 G, y: 0.165771484375 G, z: -0.293212890625 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-01-25 15:17:06.439 1453735026439 Acceleration x: 0.00262451171875 g, y: 0.0418701171875 g, z: 0.9637451171875 g Gyro x: 3.312225341796875 g, y: 6.616973876953125 g, z: -1.278533935546875 g Magnet x: -0.1165771484375 G, y: 0.165771484375 G, z: -0.293212890625 G T: 26.319512195121952 H: 43.43126534255747 P: 1018.586181640625
2016-02-27 10:34:25.637 1456569265638 Acceleration x: -0.02032470703125 g, y: -0.0069580078125 g, z: -1.01300048828125 g Gyro x: 4.11224365234375 g, y: 8.635711669921875 g, z: -1.338348388671875 g Magnet x: -0.2105712890625 G, y: 0.4508056640625 G, z: 0.2999267578125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.722412109375
2016-02-27 10:34:25.653 1456569265654 Acceleration x: -0.020263671875 g, y: -0.007080078125 g, z: -1.0140380859375 g Gyro x: 4.08233642578125 g, y: 8.725433349609375 g, z: -1.383209228515625 g Magnet x: -0.2105712890625 G, y: 0.4508056640625 G, z: 0.2999267578125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.669 1456569265670 Acceleration x: -0.02001953125 g, y: -0.007568359375 g, z: -1.0135498046875 g Gyro x: 4.134674072265625 g, y: 8.673095703125 g, z: -1.45050048828125 g Magnet x: -0.2105712890625 G, y: 0.4508056640625 G, z: 0.2999267578125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.685 1456569265685 Acceleration x: -0.0191650390625 g, y: -0.00732421875 g, z: -1.01361083984375 g Gyro x: 4.224395751953125 g, y: 8.800201416015625 g, z: -1.383209228515625 g Magnet x: -0.2105712890625 G, y: 0.4508056640625 G, z: 0.2999267578125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.701 1456569265701 Acceleration x: -0.02001953125 g, y: -0.00701904296875 g, z: -1.01220703125 g Gyro x: 4.0374755859375 g, y: 8.7030029296875 g, z: -1.375732421875 g Magnet x: -0.2105712890625 G, y: 0.4508056640625 G, z: 0.2999267578125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.717 1456569265717 Acceleration x: -0.0201416015625 g, y: -0.0076904296875 g, z: -1.014404296875 g Gyro x: 4.029998779296875 g, y: 8.531036376953125 g, z: -1.383209228515625 g Magnet x: -0.2099609375 G, y: 0.44775390625 G, z: 0.305908203125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.732 1456569265732 Acceleration x: -0.01922607421875 g, y: -0.007568359375 g, z: -1.01446533203125 g Gyro x: 4.179534912109375 g, y: 8.80767822265625 g, z: -1.48040771484375 g Magnet x: -0.2099609375 G, y: 0.44775390625 G, z: 0.305908203125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.746 1456569265746 Acceleration x: -0.0205078125 g, y: -0.0072021484375 g, z: -1.0137939453125 g Gyro x: 4.164581298828125 g, y: 8.6431884765625 g, z: -1.443023681640625 g Magnet x: -0.2099609375 G, y: 0.44775390625 G, z: 0.305908203125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.760 1456569265760 Acceleration x: -0.0196533203125 g, y: -0.007080078125 g, z: -1.01220703125 g Gyro x: 4.044952392578125 g, y: 8.7030029296875 g, z: -1.368255615234375 g Magnet x: -0.2099609375 G, y: 0.44775390625 G, z: 0.305908203125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.774 1456569265774 Acceleration x: -0.0201416015625 g, y: -0.00689697265625 g, z: -1.01123046875 g Gyro x: 4.1571044921875 g, y: 8.815155029296875 g, z: -1.45050048828125 g Magnet x: -0.2099609375 G, y: 0.44775390625 G, z: 0.305908203125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.789 1456569265789 Acceleration x: -0.0194091796875 g, y: -0.00738525390625 g, z: -1.01361083984375 g Gyro x: 4.08233642578125 g, y: 8.560943603515625 g, z: -1.45050048828125 g Magnet x: -0.2099609375 G, y: 0.44775390625 G, z: 0.305908203125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.803 1456569265803 Acceleration x: -0.0213623046875 g, y: -0.007080078125 g, z: -1.01446533203125 g Gyro x: 4.149627685546875 g, y: 8.665618896484375 g, z: -1.3458251953125 g Magnet x: -0.2099609375 G, y: 0.44775390625 G, z: 0.305908203125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.817 1456569265817 Acceleration x: -0.0203857421875 g, y: -0.0072021484375 g, z: -1.0137939453125 g Gyro x: 4.209442138671875 g, y: 8.889923095703125 g, z: -1.457977294921875 g Magnet x: -0.2060546875 G, y: 0.4447021484375 G, z: 0.295654296875 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.832 1456569265832 Acceleration x: -0.021240234375 g, y: -0.0076904296875 g, z: -1.01385498046875 g Gyro x: 4.02252197265625 g, y: 8.80767822265625 g, z: -1.532745361328125 g Magnet x: -0.2060546875 G, y: 0.4447021484375 G, z: 0.295654296875 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.846 1456569265846 Acceleration x: -0.01873779296875 g, y: -0.00799560546875 g, z: -1.014892578125 g Gyro x: 4.164581298828125 g, y: 8.73291015625 g, z: -1.39068603515625 g Magnet x: -0.2060546875 G, y: 0.4447021484375 G, z: 0.295654296875 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.861 1456569265861 Acceleration x: -0.01971435546875 g, y: -0.00762939453125 g, z: -1.01422119140625 g Gyro x: 4.164581298828125 g, y: 8.71795654296875 g, z: -1.323394775390625 g Magnet x: -0.2060546875 G, y: 0.4447021484375 G, z: 0.295654296875 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.875 1456569265875 Acceleration x: -0.01995849609375 g, y: -0.0069580078125 g, z: -1.01434326171875 g Gyro x: 3.985137939453125 g, y: 8.56842041015625 g, z: -1.308441162109375 g Magnet x: -0.2060546875 G, y: 0.4447021484375 G, z: 0.295654296875 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.889 1456569265889 Acceleration x: -0.02032470703125 g, y: -0.00726318359375 g, z: -1.0137939453125 g Gyro x: 4.104766845703125 g, y: 8.665618896484375 g, z: -1.383209228515625 g Magnet x: -0.2060546875 G, y: 0.4447021484375 G, z: 0.295654296875 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.902 1456569265902 Acceleration x: -0.02020263671875 g, y: -0.00799560546875 g, z: -1.013427734375 g Gyro x: 4.254302978515625 g, y: 8.740386962890625 g, z: -1.532745361328125 g Magnet x: -0.2060546875 G, y: 0.4447021484375 G, z: 0.295654296875 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.916 1456569265916 Acceleration x: -0.0201416015625 g, y: -0.00836181640625 g, z: -1.01336669921875 g Gyro x: 4.127197265625 g, y: 8.605804443359375 g, z: -1.308441162109375 g Magnet x: -0.2066650390625 G, y: 0.449462890625 G, z: 0.2962646484375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.930 1456569265930 Acceleration x: -0.02020263671875 g, y: -0.0081787109375 g, z: -1.01318359375 g Gyro x: 4.194488525390625 g, y: 8.65814208984375 g, z: -1.457977294921875 g Magnet x: -0.2066650390625 G, y: 0.449462890625 G, z: 0.2962646484375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.944 1456569265944 Acceleration x: -0.01983642578125 g, y: -0.00799560546875 g, z: -1.01544189453125 g Gyro x: 4.14215087890625 g, y: 8.59832763671875 g, z: -1.368255615234375 g Magnet x: -0.2066650390625 G, y: 0.449462890625 G, z: 0.2962646484375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.958 1456569265959 Acceleration x: -0.0206298828125 g, y: -0.008544921875 g, z: -1.01470947265625 g Gyro x: 4.059906005859375 g, y: 8.4637451171875 g, z: -1.435546875 g Magnet x: -0.2066650390625 G, y: 0.449462890625 G, z: 0.2962646484375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.973 1456569265973 Acceleration x: -0.0186767578125 g, y: -0.00787353515625 g, z: -1.01409912109375 g Gyro x: 3.9178466796875 g, y: 8.3740234375 g, z: -1.2860107421875 g Magnet x: -0.2066650390625 G, y: 0.449462890625 G, z: 0.2962646484375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:25.987 1456569265987 Acceleration x: -0.01959228515625 g, y: -0.007568359375 g, z: -1.01409912109375 g Gyro x: 4.134674072265625 g, y: 8.650665283203125 g, z: -1.45050048828125 g Magnet x: -0.2066650390625 G, y: 0.449462890625 G, z: 0.2962646484375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.001 1456569266001 Acceleration x: -0.0198974609375 g, y: -0.00750732421875 g, z: -1.014404296875 g Gyro x: 4.08233642578125 g, y: 8.62823486328125 g, z: -1.338348388671875 g Magnet x: -0.2066650390625 G, y: 0.449462890625 G, z: 0.2962646484375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.015 1456569266015 Acceleration x: -0.01971435546875 g, y: -0.00787353515625 g, z: -1.01495361328125 g Gyro x: 4.029998779296875 g, y: 8.620758056640625 g, z: -1.338348388671875 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2943115234375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.029 1456569266029 Acceleration x: -0.0198974609375 g, y: -0.0074462890625 g, z: -1.01446533203125 g Gyro x: 4.0972900390625 g, y: 8.89739990234375 g, z: -1.375732421875 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2943115234375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.044 1456569266044 Acceleration x: -0.01995849609375 g, y: -0.00787353515625 g, z: -1.0135498046875 g Gyro x: 4.05242919921875 g, y: 8.74786376953125 g, z: -1.398162841796875 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2943115234375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.058 1456569266058 Acceleration x: -0.02056884765625 g, y: -0.00701904296875 g, z: -1.01318359375 g Gyro x: 4.11224365234375 g, y: 8.695526123046875 g, z: -1.48040771484375 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2943115234375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.072 1456569266072 Acceleration x: -0.0201416015625 g, y: -0.00750732421875 g, z: -1.0137939453125 g Gyro x: 3.90289306640625 g, y: 8.441314697265625 g, z: -1.31591796875 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2943115234375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.086 1456569266086 Acceleration x: -0.0196533203125 g, y: -0.0081787109375 g, z: -1.01373291015625 g Gyro x: 4.1571044921875 g, y: 8.553466796875 g, z: -1.323394775390625 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2943115234375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.101 1456569266101 Acceleration x: -0.01904296875 g, y: -0.007568359375 g, z: -1.01416015625 g Gyro x: 4.209442138671875 g, y: 8.560943603515625 g, z: -1.4654541015625 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2943115234375 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 10:34:26.115 1456569266115 Acceleration x: -0.02056884765625 g, y: -0.00762939453125 g, z: -1.013427734375 g Gyro x: 4.224395751953125 g, y: 8.77777099609375 g, z: -1.45050048828125 g Magnet x: -0.2120361328125 G, y: 0.451416015625 G, z: 0.2989501953125 G T: 35.709146341463416 H: 18.486833296139253 P: 1015.689208984375
2016-02-27 11:42:37.973 1456573357973 Acceleration x: -0.02154541015625 g, y: -0.00677490234375 g, z: -1.01348876953125 g Gyro x: 4.26177978515625 g, y: 9.01702880859375 g, z: -1.308441162109375 g Magnet x: -0.2080078125 G, y: 0.442138671875 G, z: 0.301025390625 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.17529296875
2016-02-27 11:42:37.988 1456573357988 Acceleration x: -0.02081298828125 g, y: -0.00689697265625 g, z: -1.01373291015625 g Gyro x: 4.3365478515625 g, y: 8.845062255859375 g, z: -1.308441162109375 g Magnet x: -0.2080078125 G, y: 0.442138671875 G, z: 0.301025390625 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.003 1456573358003 Acceleration x: -0.020263671875 g, y: -0.00738525390625 g, z: -1.01483154296875 g Gyro x: 4.209442138671875 g, y: 8.934783935546875 g, z: -1.42059326171875 g Magnet x: -0.2080078125 G, y: 0.442138671875 G, z: 0.301025390625 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.017 1456573358018 Acceleration x: -0.0208740234375 g, y: -0.00762939453125 g, z: -1.0155029296875 g Gyro x: 4.239349365234375 g, y: 9.054412841796875 g, z: -1.428070068359375 g Magnet x: -0.2080078125 G, y: 0.442138671875 G, z: 0.301025390625 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.032 1456573358032 Acceleration x: -0.02130126953125 g, y: -0.0068359375 g, z: -1.01422119140625 g Gyro x: 4.246826171875 g, y: 8.979644775390625 g, z: -1.353302001953125 g Magnet x: -0.2080078125 G, y: 0.442138671875 G, z: 0.301025390625 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.047 1456573358047 Acceleration x: -0.02044677734375 g, y: -0.0074462890625 g, z: -1.01263427734375 g Gyro x: 4.299163818359375 g, y: 8.994598388671875 g, z: -1.36077880859375 g Magnet x: -0.2080078125 G, y: 0.442138671875 G, z: 0.301025390625 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.063 1456573358064 Acceleration x: -0.021240234375 g, y: -0.0064697265625 g, z: -1.01348876953125 g Gyro x: 4.20196533203125 g, y: 8.934783935546875 g, z: -1.502838134765625 g Magnet x: -0.2080078125 G, y: 0.442138671875 G, z: 0.301025390625 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.078 1456573358079 Acceleration x: -0.02069091796875 g, y: -0.00775146484375 g, z: -1.01397705078125 g Gyro x: 4.14215087890625 g, y: 8.83758544921875 g, z: -1.27105712890625 g Magnet x: -0.2099609375 G, y: 0.4407958984375 G, z: 0.2998046875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.093 1456573358093 Acceleration x: -0.02069091796875 g, y: -0.00714111328125 g, z: -1.01495361328125 g Gyro x: 4.17205810546875 g, y: 8.912353515625 g, z: -1.353302001953125 g Magnet x: -0.2099609375 G, y: 0.4407958984375 G, z: 0.2998046875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.108 1456573358109 Acceleration x: -0.0216064453125 g, y: -0.007080078125 g, z: -1.013671875 g Gyro x: 4.194488525390625 g, y: 9.04693603515625 g, z: -1.36077880859375 g Magnet x: -0.2099609375 G, y: 0.4407958984375 G, z: 0.2998046875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.124 1456573358124 Acceleration x: -0.020263671875 g, y: -0.007080078125 g, z: -1.0140380859375 g Gyro x: 4.29168701171875 g, y: 8.979644775390625 g, z: -1.338348388671875 g Magnet x: -0.2099609375 G, y: 0.4407958984375 G, z: 0.2998046875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.143 1456573358143 Acceleration x: -0.0213623046875 g, y: -0.00836181640625 g, z: -1.0145263671875 g Gyro x: 4.329071044921875 g, y: 8.98712158203125 g, z: -1.30096435546875 g Magnet x: -0.2099609375 G, y: 0.4407958984375 G, z: 0.2998046875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.161 1456573358161 Acceleration x: -0.0205078125 g, y: -0.00750732421875 g, z: -1.01239013671875 g Gyro x: 4.299163818359375 g, y: 9.13665771484375 g, z: -1.428070068359375 g Magnet x: -0.2099609375 G, y: 0.4407958984375 G, z: 0.2998046875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.176 1456573358176 Acceleration x: -0.02099609375 g, y: -0.007080078125 g, z: -1.0130615234375 g Gyro x: 4.299163818359375 g, y: 9.129180908203125 g, z: -1.3458251953125 g Magnet x: -0.211669921875 G, y: 0.4442138671875 G, z: 0.296875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.191 1456573358191 Acceleration x: -0.02001953125 g, y: -0.00762939453125 g, z: -1.01422119140625 g Gyro x: 4.269256591796875 g, y: 8.97216796875 g, z: -1.248626708984375 g Magnet x: -0.211669921875 G, y: 0.4442138671875 G, z: 0.296875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.205 1456573358205 Acceleration x: -0.02099609375 g, y: -0.00787353515625 g, z: -1.013916015625 g Gyro x: 4.209442138671875 g, y: 8.994598388671875 g, z: -1.39068603515625 g Magnet x: -0.211669921875 G, y: 0.4442138671875 G, z: 0.296875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.220 1456573358220 Acceleration x: -0.02105712890625 g, y: -0.00762939453125 g, z: -1.013916015625 g Gyro x: 4.239349365234375 g, y: 8.904876708984375 g, z: -1.27105712890625 g Magnet x: -0.211669921875 G, y: 0.4442138671875 G, z: 0.296875 G T: 36.84085365853659 H: 16.7715911626869 P: 1016.13671875
2016-02-27 11:42:38.235 1456573358235 Acceleration x: -0.02142333984375 g, y: -0.00732421875 g, z: -1.01416015625 g Gyro x: 4.26177978515625 g, y: 8.95721435546875 g, z: -1.263580322265625 g Magnet x: -0.211669921875 G, y: 0.4442138671875 G, z: 0.296875 G T: 36.84085365853659 H: 16.687234992189243 P: 1016.13671875
2016-02-27 11:42:38.251 1456573358251 Acceleration x: -0.02099609375 g, y: -0.008056640625 g, z: -1.0140380859375 g Gyro x: 4.18701171875 g, y: 8.994598388671875 g, z: -1.42059326171875 g Magnet x: -0.211669921875 G, y: 0.4442138671875 G, z: 0.296875 G T: 36.84085365853659 H: 16.687234992189243 P: 1016.13671875
2016-02-27 12:41:14.846 1456576874846 Acceleration x: -0.0224609375 g, y: -0.00775146484375 g, z: -1.01483154296875 g Gyro x: 4.299163818359375 g, y: 8.949737548828125 g, z: -1.248626708984375 g Magnet x: -0.2086181640625 G, y: 0.4410400390625 G, z: 0.2808837890625 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.0830078125
2016-02-27 12:41:14.866 1456576874866 Acceleration x: -0.0220947265625 g, y: -0.0072021484375 g, z: -1.0142822265625 g Gyro x: 4.314117431640625 g, y: 9.0618896484375 g, z: -1.173858642578125 g Magnet x: -0.2086181640625 G, y: 0.4410400390625 G, z: 0.2808837890625 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:14.886 1456576874886 Acceleration x: -0.0225830078125 g, y: -0.0069580078125 g, z: -1.01226806640625 g Gyro x: 4.373931884765625 g, y: 9.43572998046875 g, z: -1.36077880859375 g Magnet x: -0.2086181640625 G, y: 0.4410400390625 G, z: 0.2808837890625 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:14.906 1456576874907 Acceleration x: -0.02197265625 g, y: -0.00714111328125 g, z: -1.012939453125 g Gyro x: 4.358978271484375 g, y: 9.308624267578125 g, z: -1.128997802734375 g Magnet x: -0.2086181640625 G, y: 0.4410400390625 G, z: 0.2808837890625 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:14.925 1456576874925 Acceleration x: -0.021484375 g, y: -0.0076904296875 g, z: -1.01275634765625 g Gyro x: 4.478607177734375 g, y: 9.458160400390625 g, z: -1.21124267578125 g Magnet x: -0.205078125 G, y: 0.4384765625 G, z: 0.287841796875 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:14.943 1456576874943 Acceleration x: -0.02166748046875 g, y: -0.00701904296875 g, z: -1.01336669921875 g Gyro x: 4.3365478515625 g, y: 9.069366455078125 g, z: -1.2261962890625 g Magnet x: -0.205078125 G, y: 0.4384765625 G, z: 0.287841796875 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:14.959 1456576874959 Acceleration x: -0.0230712890625 g, y: -0.0069580078125 g, z: -1.011962890625 g Gyro x: 4.23187255859375 g, y: 9.188995361328125 g, z: -1.18133544921875 g Magnet x: -0.205078125 G, y: 0.4384765625 G, z: 0.287841796875 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:14.975 1456576874975 Acceleration x: -0.02239990234375 g, y: -0.0072021484375 g, z: -1.0137939453125 g Gyro x: 4.403839111328125 g, y: 9.10675048828125 g, z: -1.21124267578125 g Magnet x: -0.205078125 G, y: 0.4384765625 G, z: 0.287841796875 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:14.991 1456576874991 Acceleration x: -0.02215576171875 g, y: -0.0076904296875 g, z: -1.01190185546875 g Gyro x: 4.41131591796875 g, y: 9.1815185546875 g, z: -1.18133544921875 g Magnet x: -0.205078125 G, y: 0.4384765625 G, z: 0.287841796875 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.008 1456576875009 Acceleration x: -0.0206298828125 g, y: -0.00738525390625 g, z: -1.01251220703125 g Gyro x: 4.3365478515625 g, y: 9.248809814453125 g, z: -1.233673095703125 g Magnet x: -0.205078125 G, y: 0.4384765625 G, z: 0.287841796875 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
